Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope [N/m]	Contact Point Offset [m]	Young's Modulus [Pa]	Contact Point [m]	Baseline [N]	Discontinuity Position	Discontinuity Width [m]	Adhesion [N]	ResidualRMS [N]
qi_treated28_top-data-2023.04.26-17.04.50.562_06353.jpk-qi-series	6353	2.61301e-06	-3.25979e-06	-8.91957e-08	-0.00480314	4.96662e-06	5.45463e+07	4.76021e-08	-3.10353e-10		0.00000	0.00000	9.06359e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06354.jpk-qi-series	6354	2.76926e-06	-3.25979e-06	-8.91640e-08	-0.00480537	4.89524e-06	6.86846e+07	3.57759e-08	-2.29247e-10		0.00000	0.00000	7.96643e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06355.jpk-qi-series	6355	2.92551e-06	-3.25979e-06	-9.03132e-08	-0.00469200	4.88918e-06	2.34730e+08	-1.28950e-07	1.78115e-10		0.00000	0.00000	5.06039e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06356.jpk-qi-series	6356	3.08176e-06	-3.25979e-06	-9.09305e-08	-0.00457764	4.64042e-06	1.39218e+08	2.44546e-08	6.46855e-11		0.00000	0.00000	8.94793e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06357.jpk-qi-series	6357	3.23801e-06	-3.25979e-06	-8.85940e-08	-0.00485293	4.44597e-06	1.66759e+08	7.14486e-09	-2.04680e-10		0.00000	0.00000	4.70425e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06358.jpk-qi-series	6358	3.39426e-06	-3.25979e-06	-9.12183e-08	-0.00455853	4.44754e-06	1.16917e+08	-1.87240e-07	6.61875e-10		0.00000	0.00000	7.14107e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06359.jpk-qi-series	6359	3.55051e-06	-3.25979e-06	-8.99674e-08	-0.00469068	4.05533e-06	3.49360e+07	-3.05716e-08	1.22449e-09		0.00000	0.00000	1.25666e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06360.jpk-qi-series	6360	3.70676e-06	-3.25979e-06	-9.10286e-08	-0.00448825	3.09357e-06	4.40397e+07	-1.22362e-07	3.98263e-10		0.00000	0.00000	1.29254e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06361.jpk-qi-series	6361	3.86301e-06	-3.25979e-06	-9.00711e-08	-0.00449357	2.86734e-06	7.82645e+07	4.35996e-08	6.31906e-11		0.00000	0.00000	1.03186e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06362.jpk-qi-series	6362	4.01926e-06	-3.25979e-06	-8.95026e-08	-0.00456081	2.83482e-06	5.90118e+07	5.37083e-08	-1.23094e-10		0.00000	0.00000	1.17211e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06363.jpk-qi-series	6363	4.17551e-06	-3.25979e-06	-8.74003e-08	-0.00490913	2.78697e-06	4.72142e+07	6.16573e-08	-4.44941e-10		0.00000	0.00000	1.31088e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06364.jpk-qi-series	6364	4.33176e-06	-3.25979e-06	-8.66407e-08	-0.00503046	2.73488e-06	7.88499e+07	4.59049e-08	-5.18327e-10		0.00000	0.00000	1.16390e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06365.jpk-qi-series	6365	4.48801e-06	-3.25979e-06	-8.63052e-08	-0.00507364	2.70377e-06	1.25802e+08	3.38666e-08	-4.82687e-10		0.00000	0.00000	1.04084e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06366.jpk-qi-series	6366	4.64426e-06	-3.25979e-06	-8.74804e-08	-0.00488814	2.63873e-06	2.75080e+08	1.66413e-08	-2.31927e-10		0.00000	0.00000	5.78550e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06367.jpk-qi-series	6367	4.80051e-06	-3.25979e-06	-8.63139e-08	-0.00503583	2.70754e-06	2.12746e+08	1.60931e-08	-3.77541e-10		0.00000	0.00000	6.51520e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06368.jpk-qi-series	6368	4.95676e-06	-3.25979e-06	-8.88090e-08	-0.00468077	2.61569e-06	4.35437e+08	-1.26527e-08	9.55540e-11		0.00000	0.00000	6.75891e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06369.jpk-qi-series	6369	5.11301e-06	-3.25979e-06	-8.99898e-08	-0.00448386	2.62993e-06	1.97517e+08	-5.09482e-09	2.05103e-10		0.00000	0.00000	5.76927e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06370.jpk-qi-series	6370	5.26926e-06	-3.25979e-06	-9.20427e-08	-0.00406949	2.64349e-06	2.23476e+08	-1.48305e-07	6.26219e-10		0.00000	0.00000	7.32677e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06371.jpk-qi-series	6371	5.42551e-06	-3.25979e-06	-9.03421e-08	-0.00431815	2.63302e-06	1.57726e+08	-1.64189e-07	2.82403e-10		0.00000	0.00000	9.55435e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06372.jpk-qi-series	6372	5.58176e-06	-3.25979e-06	-9.02817e-08	-0.00431665	2.63323e-06	2.65169e+08	-1.93147e-07	2.81302e-10		0.00000	0.00000	5.60799e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06373.jpk-qi-series	6373	5.73801e-06	-3.25979e-06	-8.65080e-08	-0.00495633	2.33866e-06	1.71280e+08	2.39039e-08	-3.84079e-10		0.00000	0.00000	6.49453e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06374.jpk-qi-series	6374	5.89426e-06	-3.25979e-06	-8.60427e-08	-0.00503557	2.34763e-06	5.71819e+07	1.69805e-08	-1.00770e-11		0.00000	0.00000	1.95296e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06375.jpk-qi-series	6375	6.05051e-06	-3.25979e-06	-8.70325e-08	-0.00489308	2.24474e-06	1.33665e+08	2.57980e-08	-2.67290e-10		0.00000	0.00000	6.34886e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06376.jpk-qi-series	6376	6.20676e-06	-3.25979e-06	-9.04766e-08	-0.00431268	2.17588e-06	1.35446e+08	2.72196e-08	2.83604e-10		0.00000	0.00000	6.29724e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06377.jpk-qi-series	6377	6.36301e-06	-3.25979e-06	-9.16694e-08	-0.00411781	2.20435e-06	9.08381e+07	1.37161e-09	6.15143e-10		0.00000	0.00000	6.35201e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06378.jpk-qi-series	6378	6.51926e-06	-3.25979e-06	-9.18677e-08	-0.00400834	2.19351e-06	6.07059e+07	-4.93250e-08	4.53356e-10		0.00000	0.00000	1.16219e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06379.jpk-qi-series	6379	6.67551e-06	-3.25979e-06	-9.12124e-08	-0.00412545	2.19017e-06	5.15386e+07	-6.52908e-08	3.00332e-10		0.00000	0.00000	1.19554e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06380.jpk-qi-series	6380	6.83176e-06	-3.25979e-06	-8.93585e-08	-0.00444825	2.17440e-06	4.25326e+07	-6.54394e-08	-1.06400e-10		0.00000	0.00000	1.32608e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06381.jpk-qi-series	6381	6.98801e-06	-3.25979e-06	-8.89805e-08	-0.00453702	2.17161e-06	6.58306e+07	-9.96999e-08	-8.49001e-11		0.00000	0.00000	1.25700e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06382.jpk-qi-series	6382	7.14426e-06	-3.25979e-06	-8.78133e-08	-0.00473457	2.16753e-06	4.13185e+07	-9.33017e-08	-3.31417e-10		0.00000	0.00000	1.33840e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06383.jpk-qi-series	6383	7.30051e-06	-3.25979e-06	-8.73790e-08	-0.00481305	2.16340e-06	7.59031e+07	-1.21339e-07	-2.68387e-10		0.00000	0.00000	1.12451e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06384.jpk-qi-series	6384	7.45676e-06	-3.25979e-06	-8.84946e-08	-0.00461567	2.17372e-06	7.77085e+07	-1.43353e-07	-7.69391e-11		0.00000	0.00000	1.09638e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06385.jpk-qi-series	6385	7.61301e-06	-3.25979e-06	-8.83653e-08	-0.00463217	2.16699e-06	6.63754e+07	-9.45645e-08	9.77822e-12		0.00000	0.00000	6.28006e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06386.jpk-qi-series	6386	7.76926e-06	-3.25979e-06	-9.04643e-08	-0.00426544	2.18246e-06	1.77352e+08	-1.38603e-07	3.64523e-10		0.00000	0.00000	6.61631e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06387.jpk-qi-series	6387	7.92551e-06	-3.25979e-06	-9.05693e-08	-0.00420914	2.19080e-06	2.44499e+08	-1.66428e-07	4.59164e-10		0.00000	0.00000	5.65400e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06388.jpk-qi-series	6388	8.08176e-06	-3.25979e-06	-8.82503e-08	-0.00462316	2.17346e-06	9.15040e+07	-1.76124e-07	4.71075e-11		0.00000	0.00000	6.20008e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06389.jpk-qi-series	6389	8.23801e-06	-3.25979e-06	-8.59158e-08	-0.00508225	1.90259e-06	1.40754e+08	2.90869e-08	-5.18799e-10		0.00000	0.00000	7.65413e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06390.jpk-qi-series	6390	8.39426e-06	-3.25979e-06	-8.63670e-08	-0.00499511	1.90645e-06	1.72749e+08	2.57221e-08	-4.19224e-10		0.00000	0.00000	7.70965e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06391.jpk-qi-series	6391	8.55051e-06	-3.25979e-06	-8.63479e-08	-0.00497854	2.15247e-06	5.23140e+07	-1.41829e-07	-4.56333e-10		0.00000	0.00000	8.28627e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06392.jpk-qi-series	6392	8.70676e-06	-3.25979e-06	-8.57760e-08	-0.00505503	1.91381e-06	2.37215e+08	-9.59787e-09	-1.26895e-10		0.00000	0.00000	7.59386e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06393.jpk-qi-series	6393	8.86301e-06	-3.25979e-06	-8.58626e-08	-0.00506677	1.93818e-06	8.24327e+07	2.72865e-08	-3.06213e-10		0.00000	0.00000	4.91549e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06394.jpk-qi-series	6394	9.01926e-06	-3.25979e-06	-8.63033e-08	-0.00497698	1.85962e-06	1.75492e+08	2.22390e-08	-3.47467e-10		0.00000	0.00000	5.46517e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06395.jpk-qi-series	6395	9.17551e-06	-3.25979e-06	-8.67843e-08	-0.00490333	1.85654e-06	1.02912e+08	3.07335e-08	-2.21336e-10		0.00000	0.00000	7.08387e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06396.jpk-qi-series	6396	9.33176e-06	-3.25979e-06	-8.70275e-08	-0.00482433	1.84785e-06	9.07973e+07	3.71870e-08	-2.03792e-10		0.00000	0.00000	8.59665e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06397.jpk-qi-series	6397	9.48801e-06	-3.25979e-06	-8.70973e-08	-0.00482822	1.84709e-06	9.40975e+07	3.14063e-08	-2.13710e-10		0.00000	0.00000	6.90870e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06398.jpk-qi-series	6398	9.64426e-06	-3.25979e-06	-8.78828e-08	-0.00466944	1.92702e-06	2.20534e+07	1.08369e-07	-4.99027e-10		0.00000	0.00000	3.20089e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06399.jpk-qi-series	6399	9.80051e-06	-3.25979e-06	-8.48844e-08	-0.00517205	1.96967e-06	7.14495e+07	2.56685e-08	-3.88308e-10		0.00000	0.00000	7.43936e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06400.jpk-qi-series	6400	-1.00432e-05	-3.10354e-06	-9.83199e-08	-0.00478456	4.03930e-06	1.27734e+08	-4.82029e-08	1.74268e-11		0.00000	0.00000	3.95382e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06401.jpk-qi-series	6401	-9.88699e-06	-3.10354e-06	-9.78458e-08	-0.00477724	4.21580e-06	1.39988e+08	4.72888e-09	-1.40786e-10		0.00000	0.00000	4.29789e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06402.jpk-qi-series	6402	-9.73074e-06	-3.10354e-06	-9.82811e-08	-0.00469407	4.57020e-06	2.41281e+07	2.65105e-08	8.08373e-11		0.00000	0.00000	1.22727e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06403.jpk-qi-series	6403	-9.57449e-06	-3.10354e-06	-9.84277e-08	-0.00467801	4.88921e-06	2.30762e+07	2.97054e-09	6.95185e-11		0.00000	0.00000	1.65873e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06404.jpk-qi-series	6404	-9.41824e-06	-3.10354e-06	-9.70000e-08	-0.00484416	4.93182e-06	1.40062e+08	-2.25774e-09	-7.28569e-11		0.00000	0.00000	2.23157e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06405.jpk-qi-series	6405	-9.26199e-06	-3.10354e-06	-9.80329e-08	-0.00470399	5.11519e-06	1.51479e+08	1.26315e-08	-8.79595e-11		0.00000	0.00000	7.43767e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06406.jpk-qi-series	6406	-9.10574e-06	-3.10354e-06	-9.84118e-08	-0.00465971	5.35944e-06	4.97314e+08	-1.10068e-07	1.53083e-10		0.00000	0.00000	2.25321e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06407.jpk-qi-series	6407	-8.94949e-06	-3.10354e-06	-9.65836e-08	-0.00485550	5.41570e-06	3.35731e+08	1.14617e-08	-1.67571e-10		0.00000	0.00000	3.66670e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06408.jpk-qi-series	6408	-8.79324e-06	-3.10354e-06	-9.75788e-08	-0.00474507	5.77910e-06	5.21306e+08	-2.17095e-07	4.70403e-11		0.00000	0.00000	1.65717e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06409.jpk-qi-series	6409	-8.63699e-06	-3.10354e-06	-9.67920e-08	-0.00483644	5.66140e-06	9.51117e+07	3.18391e-08	-1.35413e-10		0.00000	0.00000	7.07149e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06410.jpk-qi-series	6410	-8.48074e-06	-3.10354e-06	-9.67023e-08	-0.00483077	5.71628e-06	1.35998e+08	1.06111e-08	-8.49765e-11		0.00000	0.00000	5.35725e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06411.jpk-qi-series	6411	-8.32449e-06	-3.10354e-06	-9.58544e-08	-0.00489947	5.80064e-06	1.01405e+08	3.67861e-08	-3.42441e-10		0.00000	0.00000	9.45856e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06412.jpk-qi-series	6412	-8.16824e-06	-3.10354e-06	-9.64894e-08	-0.00483291	5.80600e-06	7.74685e+07	4.93296e-08	-3.97092e-10		0.00000	0.00000	1.47318e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06413.jpk-qi-series	6413	-8.01199e-06	-3.10354e-06	-9.64328e-08	-0.00482512	5.84386e-06	5.05305e+07	4.78757e-08	-2.37599e-10		0.00000	0.00000	9.29009e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06414.jpk-qi-series	6414	-7.85574e-06	-3.10354e-06	-9.67645e-08	-0.00479027	5.87523e-06	3.72207e+07	6.57277e-08	-3.62909e-10		0.00000	0.00000	1.37772e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06415.jpk-qi-series	6415	-7.69949e-06	-3.10354e-06	-9.55737e-08	-0.00490702	5.88851e-06	6.34467e+07	3.63315e-08	-2.97003e-10		0.00000	0.00000	6.20324e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06416.jpk-qi-series	6416	-7.54324e-06	-3.10354e-06	-9.59613e-08	-0.00485670	5.88332e-06	5.58251e+07	5.45027e-08	-3.29695e-10		0.00000	0.00000	1.04950e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06417.jpk-qi-series	6417	-7.38699e-06	-3.10354e-06	-9.66242e-08	-0.00480146	5.86918e-06	6.00320e+07	4.76312e-08	-2.32777e-10		0.00000	0.00000	8.35573e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06418.jpk-qi-series	6418	-7.23074e-06	-3.10354e-06	-9.56132e-08	-0.00489550	5.84406e-06	5.84437e+07	5.02503e-08	-4.23700e-10		0.00000	0.00000	1.03109e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06419.jpk-qi-series	6419	-7.07449e-06	-3.10354e-06	-9.55225e-08	-0.00489546	5.77989e-06	7.25747e+07	3.92958e-08	-2.96095e-10		0.00000	0.00000	7.67008e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06420.jpk-qi-series	6420	-6.91824e-06	-3.10354e-06	-9.60916e-08	-0.00482836	5.71312e-06	1.16767e+08	2.76257e-08	-1.12086e-10		0.00000	0.00000	6.64244e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06421.jpk-qi-series	6421	-6.76199e-06	-3.10354e-06	-9.55561e-08	-0.00488951	5.63297e-06	1.61856e+08	1.58206e-08	-4.10635e-11		0.00000	0.00000	5.01450e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06422.jpk-qi-series	6422	-6.60574e-06	-3.10354e-06	-9.59086e-08	-0.00484402	5.76639e-06	1.19936e+08	-1.30639e-07	-5.36548e-11		0.00000	0.00000	7.87031e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06423.jpk-qi-series	6423	-6.44949e-06	-3.10354e-06	-9.69151e-08	-0.00475406	5.51080e-06	5.07945e+08	9.46447e-09	8.46460e-11		0.00000	0.00000	3.08923e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06424.jpk-qi-series	6424	-6.29324e-06	-3.10354e-06	-9.64552e-08	-0.00476582	5.45569e-06	2.45086e+08	6.87983e-09	-5.63532e-11		0.00000	0.00000	2.22271e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06425.jpk-qi-series	6425	-6.13699e-06	-3.10354e-06	-9.59192e-08	-0.00480760	5.38983e-06	2.51233e+07	1.00899e-07	-6.85996e-10		0.00000	0.00000	2.93320e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06426.jpk-qi-series	6426	-5.98074e-06	-3.10354e-06	-9.57589e-08	-0.00481034	5.30455e-06	1.52971e+07	-9.26010e-08	-1.12114e-10		0.00000	0.00000	7.04348e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06427.jpk-qi-series	6427	-5.82449e-06	-3.10354e-06	-9.66589e-08	-0.00468881	4.85875e-06	2.95462e+07	-1.43914e-07	-7.80687e-11		0.00000	0.00000	8.56012e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06428.jpk-qi-series	6428	-5.66824e-06	-3.10354e-06	-9.68094e-08	-0.00464990	4.44117e-06	5.76976e+07	-4.52891e-08	2.27759e-10		0.00000	0.00000	6.25791e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06429.jpk-qi-series	6429	-5.51199e-06	-3.10354e-06	-9.63912e-08	-0.00468716	4.14265e-06	2.37831e+08	-1.56444e-07	9.44347e-10		0.00000	0.00000	7.38854e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06430.jpk-qi-series	6430	-5.35574e-06	-3.10354e-06	-9.71690e-08	-0.00457694	4.00449e-06	1.96281e+08	1.76454e-08	5.18222e-11		0.00000	0.00000	7.59086e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06431.jpk-qi-series	6431	-5.19949e-06	-3.10354e-06	-9.66076e-08	-0.00463330	3.98091e-06	1.46641e+08	1.14309e-08	9.79167e-11		0.00000	0.00000	3.00615e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06432.jpk-qi-series	6432	-5.04324e-06	-3.10354e-06	-9.67564e-08	-0.00459908	4.00241e-06	4.10235e+07	1.40858e-09	-3.34370e-11		0.00000	0.00000	1.11824e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06433.jpk-qi-series	6433	-4.88699e-06	-3.10354e-06	-9.75462e-08	-0.00447664	4.00816e-06	3.90223e+07	-8.89752e-09	2.29083e-10		0.00000	0.00000	1.00884e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06434.jpk-qi-series	6434	-4.73074e-06	-3.10354e-06	-9.72576e-08	-0.00451548	3.94580e-06	4.98788e+07	5.25515e-08	1.73196e-11		0.00000	0.00000	8.23114e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06435.jpk-qi-series	6435	-4.57449e-06	-3.10354e-06	-9.70811e-08	-0.00453356	3.99705e-06	5.39359e+07	-1.74025e-08	7.85326e-11		0.00000	0.00000	8.41105e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06436.jpk-qi-series	6436	-4.41824e-06	-3.10354e-06	-9.75113e-08	-0.00446319	3.99734e-06	6.48959e+07	-2.21348e-08	1.67888e-10		0.00000	0.00000	7.97834e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06437.jpk-qi-series	6437	-4.26199e-06	-3.10354e-06	-9.70338e-08	-0.00448584	3.98176e-06	1.55862e+08	1.76057e-08	9.08758e-11		0.00000	0.00000	7.62048e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06438.jpk-qi-series	6438	-4.10574e-06	-3.10354e-06	-9.66514e-08	-0.00454192	3.98582e-06	4.85543e+07	-1.16692e-08	6.41332e-11		0.00000	0.00000	8.80339e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06439.jpk-qi-series	6439	-3.94949e-06	-3.10354e-06	-9.72112e-08	-0.00446039	3.96899e-06	1.66452e+08	2.46555e-08	1.85403e-10		0.00000	0.00000	6.27046e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06440.jpk-qi-series	6440	-3.79324e-06	-3.10354e-06	-9.39350e-08	-0.00485409	4.14925e-06	2.34153e+08	1.42956e-08	-2.19080e-10		0.00000	0.00000	5.10649e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06441.jpk-qi-series	6441	-3.63699e-06	-3.10354e-06	-9.70049e-08	-0.00446044	4.44384e-06	1.46067e+08	-1.53781e-07	1.59650e-10		0.00000	0.00000	7.49360e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06442.jpk-qi-series	6442	-3.48074e-06	-3.10354e-06	-9.67672e-08	-0.00448967	4.45288e-06	2.96044e+08	-2.12284e-07	2.67581e-10		0.00000	0.00000	5.39540e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06443.jpk-qi-series	6443	-3.32449e-06	-3.10354e-06	-9.64519e-08	-0.00450850	4.44326e-06	1.14860e+08	-1.95780e-07	1.26714e-10		0.00000	0.00000	9.00603e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06444.jpk-qi-series	6444	-3.16824e-06	-3.10354e-06	-9.45604e-08	-0.00471577	4.15832e-06	5.26513e+07	4.98928e-08	-1.66477e-10		0.00000	0.00000	9.43433e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06445.jpk-qi-series	6445	-3.01199e-06	-3.10354e-06	-9.36699e-08	-0.00480661	4.03337e-06	1.12294e+08	2.86294e-08	-2.17571e-10		0.00000	0.00000	6.01664e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06446.jpk-qi-series	6446	-2.85574e-06	-3.10354e-06	-9.63420e-08	-0.00449865	4.02681e-06	4.03345e+07	-5.46412e-08	1.48169e-10		0.00000	0.00000	7.30471e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06447.jpk-qi-series	6447	-2.69949e-06	-3.10354e-06	-9.53775e-08	-0.00457073	3.72404e-06	1.29442e+08	-9.61691e-09	5.24733e-10		0.00000	0.00000	7.84720e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06448.jpk-qi-series	6448	-2.54324e-06	-3.10354e-06	-9.40574e-08	-0.00472975	3.64915e-06	1.17117e+08	2.83777e-08	-1.72432e-11		0.00000	0.00000	5.07476e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06449.jpk-qi-series	6449	-2.38699e-06	-3.10354e-06	-9.41726e-08	-0.00470493	3.63329e-06	3.20564e+07	3.92327e-08	8.02800e-11		0.00000	0.00000	8.35824e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06450.jpk-qi-series	6450	-2.23074e-06	-3.10354e-06	-9.62541e-08	-0.00438167	3.58887e-06	4.88414e+07	-8.97110e-08	2.37901e-10		0.00000	0.00000	5.48984e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06451.jpk-qi-series	6451	-2.07449e-06	-3.10354e-06	-9.38175e-08	-0.00469964	3.30783e-06	2.83056e+07	9.16733e-08	-4.91035e-10		0.00000	0.00000	2.40401e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06452.jpk-qi-series	6452	-1.91824e-06	-3.10354e-06	-9.19771e-08	-0.00496048	3.19580e-06	2.03878e+08	7.95448e-09	-2.59352e-10		0.00000	0.00000	3.19304e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06453.jpk-qi-series	6453	-1.76199e-06	-3.10354e-06	-9.19546e-08	-0.00493570	3.25272e-06	2.56509e+08	1.75434e-08	-2.81516e-10		0.00000	0.00000	5.46734e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06454.jpk-qi-series	6454	-1.60574e-06	-3.10354e-06	-9.36719e-08	-0.00467405	3.32972e-06	2.29138e+08	1.71241e-08	4.01280e-11		0.00000	0.00000	5.68710e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06455.jpk-qi-series	6455	-1.44949e-06	-3.10354e-06	-9.46216e-08	-0.00450339	3.58756e-06	6.06413e+07	-2.07750e-07	1.37366e-10		0.00000	0.00000	7.93103e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06456.jpk-qi-series	6456	-1.29324e-06	-3.10354e-06	-9.34469e-08	-0.00464937	3.31022e-06	2.50611e+08	1.70940e-08	-4.41841e-12		0.00000	0.00000	6.00709e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06457.jpk-qi-series	6457	-1.13699e-06	-3.10354e-06	-9.62501e-08	-0.00424810	3.58392e-06	1.57011e+08	-1.05715e-07	4.80173e-10		0.00000	0.00000	4.37010e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_06458.jpk-qi-series	6458	-9.80741e-07	-3.10354e-06	-9.14659e-08	-0.00492675	4.02186e-06	4.15954e+07	5.01491e-08	-6.53429e-10		0.00000	0.00000	1.06996e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_06459.jpk-qi-series	6459	-8.24491e-07	-3.10354e-06	-9.10889e-08	-0.00497891	4.51816e-06	5.02276e+07	3.78415e-08	-3.09320e-10		0.00000	0.00000	7.78774e-09
